id,body,index,trail_id,created_at,updated_at
68,"When the Tower Vue Trail ends at the northern tip of the pond, by the dam, turn left onto the white-blazed White Oak Trail, cross below the dam, and continue along a gravel road. Soon, the White Oak Trail reaches Continental Road at a T-intersection. Turn right onto the road, continuing to follow the white blazes, but when the white blazes turn left and leave the road, proceed ahead on the road. Just beyond, you’ll come to a junction, marked by a huge white oak tree. Here you should continue ahead on Continental Road, as White Oak Road leaves to the right.",7,7,2014-11-25 03:24:17.299383,2014-11-25 03:24:17.299383
69,"In another third of a mile, you’ll reach a complex intersection, with a cable barrier straight ahead. Turn right and continue on the yellow-rectangle-blazed Stillman Trail (also the route of the teal-diamond-blazed Highlands Trail). Just ahead, as the woods road bears left, bear right and follow the yellow and teal diamond blazes, which begin a gradual climb of Black Rock Mountain on a footpath.",8,7,2014-11-25 03:24:17.300959,2014-11-25 03:24:17.300959
70,"After a short but very steep climb, you’ll reach the summit of the mountain (1,410 feet) amid scrub oak and pitch pines. The panoramic view from the summit includes Schunemunk Mountain and the Metro-North Railroad’s Moodna Viaduct to the west, and the Hudson River (crossed by the Newburgh-Beacon Bridge) to the northeast. Again, you’ll want to take a break to appreciate the view – the broadest of the entire hike.",9,7,2014-11-25 03:24:17.302532,2014-11-25 03:24:17.302532
71,"The trail turns right and descends gradually. With the wide White Oak Road visible ahead, the trail bears left and joins a woods road. A short distance beyond, the yellow and teal-diamond blazes turn right, but you should continue ahead on the road, now following the white-blazed Black Rock Hollow Trail. This trail continues to descend along the road, with portions rerouted to bypass very eroded sections of the road.",10,7,2014-11-25 03:24:17.304191,2014-11-25 03:24:17.304191
72,"At the base of the descent, the white-blazed trail ends at a filtration plant. Turn right onto the blue-blazed Reservoir Trail and follow it around the plant and along the brook to a junction with the red-blazed Duggan Trail just before Ben’s Bridge. Turn sharply left onto the red-blazed trail and follow it uphill to the parking area where the hike began.",11,7,2014-11-25 03:24:17.305858,2014-11-25 03:24:17.305858
73,"The hike begins by following the yellow-diamond-blazed Mine Hill Trail, which starts on the opposite side of the road, just beyond the parking turnout. The trailhead is marked by a triple blaze. Follow the trail uphill, steeply in places. Just before a switchback turn, there are views over Schunemunk Mountain, the Moodna Viaduct, the Shawangunks and the Catskills from open rocks. The Mine Hill Trail now heads south and soon ends at a junction with the yellow-circle-blazed Sackett Trail. (You’ll encounter four different yellow-blazed trails on this hike, so it’s important to note the shape of the blazes, in addition to their color.)",0,8,2014-11-25 03:24:17.310281,2014-11-25 03:24:17.310281
74,"Turn left and follow the Sackett Trail, which soon reaches a viewpoint from an open rock ledge. It climbs to reach a second viewpoint, then begins a steady descent. After crossing two streams, you’ll notice a stone chimney to the left of the trail – the remnant of an old cabin, built many years ago as a family camping retreat.",1,8,2014-11-25 03:24:17.311995,2014-11-25 03:24:17.311995
75,"A short distance beyond, the yellow blazes turn left and follow the grassy Hall Road for about 300 feet. Where the road bears left, continue along the yellow-blazed trail as it bears right, leaving the road. It descends to a low point, with many fallen trees, then ascends gradually, traversing several rocky areas on the way. About a mile and a half from the start of the hike, the Sackett Trail turns right onto Continental Road, another woods road, which it follows for a short distance to its junction with Hulse Road (Continental Road is blocked off with a cable immediately before this junction).",2,8,2014-11-25 03:24:17.313891,2014-11-25 03:24:17.313891
76,"Here, the Sackett Trail ends. You should turn left onto Hulse Road, now following the route of the Stillman Trail, blazed with yellow rectangles, which is co-aligned with the Highlands Trail (teal diamond blazes). The trail follows the road for only 150 feet. Just past a stream crossing, watch carefully as the yellow and teal blazes bear right, leaving the road, and continue ahead on a footpath. Follow the Stillman and Highlands trails through a thick stand of mountain laurel and then steadily but gradually uphill. About 0.4 mile from the last intersection, the trail climbs steeply over a rock outcrop and reaches the 1,410-foot summit of Black Rock Mountain, after which the forest is named. The panoramic view from the summit includes Schunemunk Mountain and the Metro-North Railroad’s Moodna Viaduct to the west, and the Hudson River (crossed by the Newburgh-Beacon Bridge) to the northeast.",3,8,2014-11-25 03:24:17.315672,2014-11-25 03:24:17.315672
77,"After you’ve rested for a while, turn right and follow the teal and yellow blazes as they descend rather steeply on a wide footpath. At the base of the descent, the trail makes a sharp left turn. Here, you should turn right, leaving the yellow-and-teal-blazed trail, and turn right on a grassy path that leads for 50 feet down to White Oak Road, a wide gravel road. Turn right on White Oak Road and follow it as it climbs gently, paralleling the outlet stream from Arthurs Pond to the left. In about half a mile, you’ll reach a T-intersection, with a giant white oak tree (after which the road is named) in the middle of the intersection.",4,8,2014-11-25 03:24:17.317314,2014-11-25 03:24:17.317314
204,"Returning to the blue-blazed trail, the lake will be on your left, with picnic areas and a chain-link fence on your right. You will pass an overlook deck on the right.",10,20,2014-11-25 03:24:17.596188,2014-11-25 03:24:17.596188
78,"Turn left at the intersection onto Continental Road, passing a pine plantation on the left. In 200 feet, you’ll reach a junction with the white-blazed White Oak Trail. Turn right and follow the white blazes, which run along a grassy woods road for a short distance, then continue ahead where the main woods road turns left. The White Oak Trail soon narrows to a footpath and goes through a dense mountain laurel thicket, with an understory of blueberry. In about a third of a mile, it crosses a stream and reaches the stone dam of Sphagnum Pond. The trail skirts the dam, crosses a wet grassy area on puncheons, bears left at the end of the pond, and climbs to cross Sutherland Road. Continue ahead on the White Oak Trail, which climbs along a grassy woods road that soon narrows to a footpath. At the top of the climb, the White Oak Trail ends at a junction with the yellow-rectangle-blazed Stillman Trail (co-aligned with the teal-diamond-blazed Highlands Trail), a grassy woods road.",5,8,2014-11-25 03:24:17.318896,2014-11-25 03:24:17.318896
79,"Turn left and follow the Stillman/Highlands Trail south along a ridge, passing two interesting swamps to the right. In about half a mile, you’ll reach a junction where the blue-blazed Compartment Trail comes in from the south and the teal-blazed Highlands Trail continues straight ahead. Turn right at this junction, continuing to follow the yellow-rectangle-blazed Stillman Trail, which now heads downhill, joined by the blue-blazed Compartment Trail. Just before reaching an intersection with the grassy Hall Road, the Compartment Trail leaves to the right. Bear left and continue to follow the yellow rectangle blazes, which turn right and continue along Hall Road. (Note that the yellow-triangle-blazed Short Cut Trail begins at this intersection; make sure that you follow the yellow rectangles, not the yellow triangles!)",6,8,2014-11-25 03:24:17.320578,2014-11-25 03:24:17.320578
80,"Near the crest of a slight rise, follow the yellow-rectangle-blazed Stillman Trail as it turns left, leaving the road, and proceeds through dense mountain laurel thickets. The Stillman Trail soon reaches a T-intersection, where the yellow-circle-blazed Sackett Trail begins. Turn right and follow the Sackett Trail past another west-facing viewpoint. When you reach the next intersection, turn left and follow the yellow-diamond-blazed Mine Hill Trail down to Mine Hill Road, where you began the hike.",7,8,2014-11-25 03:24:17.322192,2014-11-25 03:24:17.322192
81,"From the kiosk just beyond the parking area, proceed ahead on the red-blazed Duggan Trail. In about half a mile, the red trail ends at a junction with the blue-blazed Reservoir Trail. Continue ahead on the blue trail, which crosses Ben's Bridge (a wooden footbridge) and climbs along a picturesque stream, with cascades and waterfalls, following an old woods road.",0,9,2014-11-25 03:24:17.3266,2014-11-25 03:24:17.3266
82,"In about a third of a mile, you'll notice a pipeline crossing the stream on stone abutments. Turn right here (there is a ""1"" painted in yellow on a rock) and follow a rocky footpath uphill. This trail - the route of a buried pipeline - is not blazed (except with occasional blue flagging tape), but it is obvious and easy to follow.&nbsp;As the trail levels off and curves to the left, a broad viewpoint opens up on the right. Just ahead is Black Rock (which you will soon climb), and the Shawangunk Mountains are visible on the horizon to the northwest.",1,9,2014-11-25 03:24:17.328263,2014-11-25 03:24:17.328263
